positions_X,positions_y
1.3157,-9.9978
1.2107,-10.0454
1.0153,-10.1237
0.7683,-10.1969
0.5095,-10.2309
0.2482,-10.2246
-0.0088,-10.1784
-0.2584,-10.0935
1.3137,-9.9987
1.2063,-10.0473
1.0099,-10.1255
0.7627,-10.1993
0.5019,-10.2339
0.2407,-10.2276
-0.0163,-10.1814
-0.2641,-10.0972
1.3091,-10.001
1.1947,-10.0521
0.9917,-10.1313
0.743,-10.2024
0.4838,-10.2336
0.0598,-10.1979
-0.1906,-10.1238
1.3289,-9.9913
1.2456,-10.0303
1.0761,-10.1021
0.8339,-10.1803
0.5763,-10.221
0.3149,-10.2214
0.0566,-10.1819
-0.1933,-10.1046
1.3319,-9.9898
1.2557,-10.0258
1.0942,-10.0957
0.8575,-10.1742
0.6003,-10.217
0.3371,-10.2194
0.0785,-10.1816
-0.172,-10.1059
1.3348,-9.9879
1.2718,-10.0185
1.122,-10.0848
0.8922,-10.1639
0.636,-10.2101
0.3749,-10.2158
0.1158,-10.1812
-0.1375,-10.1081
-0.3766,-10.0007
1.2937,-10.0084
1.184,-10.0569
0.976,-10.139
0.631,-10.231
0.3704,-10.2501
0.1102,-10.2285
-0.1461,-10.1674
1.3137,-9.9987
1.2061,-10.0472
1.0092,-10.124
0.7608,-10.193
0.4994,-10.2224
0.2383,-10.2112
-0.0179,-10.1601
-0.2641,-10.0715
1.3206,-9.9954
1.2216,-10.0408
1.035,-10.1171
0.7901,-10.1934
0.5318,-10.231
0.2705,-10.2281
0.011,-10.1845
-0.2066,-10.1157
1.3242,-9.9937
1.231,-10.0368
1.0226,-10.1216
0.7742,-10.1958
0.5154,-10.2301
0.2209,-10.2205
-0.0654,-10.1608
-0.3115,-10.0665
1.2994,-10.0056
1.1752,-10.06
0.9623,-10.1409
0.7123,-10.2114
0.4509,-10.2421
0.1899,-10.2322
-0.0985,-10.1729
1.3347,-9.988
1.271,-10.0188
1.1216,-10.0842
0.8891,-10.1614
0.6323,-10.2049
0.3711,-10.2076
0.1124,-10.1702
-0.1383,-10.0951
-0.3781,-9.9847
1.3042,-10.0034
1.1853,-10.0565
0.978,-10.1386
0.7297,-10.2137
0.469,-10.2494
0.2078,-10.2446
-0.0494,-10.1996
1.3298,-9.9909
1.2484,-10.0289
1.0516,-10.1091
0.8068,-10.1803
0.546,-10.2133
0.2848,-10.2053
0.0279,-10.1576
-0.2195,-10.0723
1.3336,-9.9889
1.2619,-10.0231
1.1055,-10.0917
0.7435,-10.2005
0.4837,-10.2261
0.223,-10.211
-0.0324,-10.1559
-0.2772,-10.0635
1.3189,-9.9963
1.2006,-10.0497
0.9704,-10.1405
0.6885,-10.2194
0.3953,-10.2475
0.1348,-10.2294
-0.1205,-10.1723
1.3222,-9.9946
1.2268,-10.0386
1.0428,-10.112
0.7972,-10.1827
0.5382,-10.2147
0.2438,-10.2021
-0.0119,-10.1487
-0.2875,-10.0436
1.3238,-9.9939
1.213,-10.0445
1.0193,-10.1231
0.7734,-10.2004
0.5152,-10.2387
0.2206,-10.2335
-0.0685,-10.1774
1.3348,-9.9878
1.2593,-10.0241
1.0726,-10.1025
0.7985,-10.1839
0.5061,-10.2169
0.2452,-10.2031
-0.0103,-10.1493
-0.2555,-10.0578
1.3292,-9.9912
1.2466,-10.0299
1.0496,-10.1137
0.7746,-10.2027
0.5164,-10.2409
0.2551,-10.2385
-0.0026,-10.1961
-0.2515,-10.1155
1.2963,-10.0071
1.1463,-10.0713
0.8882,-10.1617
0.6016,-10.227
0.3074,-10.2404
0.0482,-10.209
-0.2037,-10.1389
1.3123,-9.9994
1.1826,-10.0569
0.9414,-10.1465
0.6567,-10.2166
0.3628,-10.2353
0.0721,-10.2028
-0.1818,-10.1322
1.3197,-9.9958
1.2028,-10.0487
0.9733,-10.1374
0.5599,-10.2284
0.2987,-10.2309
0.0406,-10.1925
-0.2093,-10.1152
1.3245,-9.9935
1.232,-10.0364
1.0521,-10.1099
0.7756,-10.1912
0.483,-10.2233
0.2221,-10.2087
-0.0652,-10.1444
-0.3082,-10.0475
1.3128,-9.9992
1.184,-10.0566
0.9755,-10.1375
0.6941,-10.2189
0.4346,-10.2491
0.1736,-10.239
-0.1157,-10.181
1.3107,-10.0002
1.1788,-10.0584
0.9352,-10.1466
0.6493,-10.2122
0.3552,-10.2261
0.0631,-10.1886
-0.2171,-10.1031
1.3189,-9.9963
1.1994,-10.0501
0.9679,-10.1395
0.6851,-10.2146
0.425,-10.2387
0.1312,-10.2172
-0.1552,-10.1467
1.3295,-9.9911
1.2475,-10.0295
1.0792,-10.1004
0.8371,-10.1769
0.5792,-10.2159
0.3179,-10.2143
0.06,-10.1728
-0.1894,-10.0934
1.3347,-9.988
1.271,-10.0189
1.1221,-10.085
0.8604,-10.1747
0.5701,-10.221
0.2755,-10.2159
-0.0117,-10.1604
-0.2593,-10.0699
1.3245,-9.9935
1.233,-10.0359
1.0544,-10.1108
0.8119,-10.1907
0.5524,-10.2331
0.2911,-10.2346
0.0328,-10.196
-0.2173,-10.1193
1.3202,-9.9956
1.2205,-10.0413
0.9426,-10.1499
0.692,-10.2199
0.4326,-10.2498
0.1715,-10.2391
-0.0873,-10.1891
1.3193,-9.9961
1.2193,-10.0417
1.0303,-10.1161
0.7833,-10.1851
0.522,-10.2152
0.2608,-10.2047
0.0044,-10.1546
-0.242,-10.0666
1.3304,-9.9906
1.2494,-10.0287
1.0829,-10.0998
0.8442,-10.1784
0.5868,-10.2208
0.3256,-10.2228
0.0652,-10.1842
-0.1851,-10.108
1.3334,-9.989
1.2619,-10.0231
1.1052,-10.0912
0.869,-10.1702
0.6121,-10.2139
0.3508,-10.2173
0.092,-10.1807
-0.1588,-10.1062
-0.3988,-9.9961
1.2818,-10.0139
1.1162,-10.0835
0.8506,-10.1746
0.5951,-10.2376
0.3032,-10.26
0.0102,-10.2313
1.3132,-9.999
1.2049,-10.0472
1.0041,-10.1208
0.7537,-10.1835
0.4936,-10.2065
0.2328,-10.1891
-0.054,-10.1221
-0.326,-10.0079
1.3234,-9.994
1.23,-10.0374
1.0201,-10.1253
0.7749,-10.2043
0.3186,-10.2474
0.0592,-10.2162
-0.1925,-10.1459
1.3152,-9.998
1.1899,-10.054
0.9839,-10.1327
0.7343,-10.2023
0.4728,-10.2325
0.2117,-10.2222
-0.0445,-10.1719
-0.2907,-10.0836
1.3012,-10.0047
1.1778,-10.059
0.9341,-10.1488
0.6824,-10.2148
0.389,-10.241
0.0975,-10.2164
-0.1881,-10.1427
1.3107,-10.0002
1.1789,-10.0583
0.9356,-10.1476
0.6506,-10.2172
0.3567,-10.2353
0.0969,-10.2083
-0.1879,-10.1314
1.3184,-9.9965
1.1982,-10.0506
0.9967,-10.1284
0.7459,-10.1984
0.4865,-10.2278
0.2254,-10.2168
-0.0308,-10.1659
-0.277,-10.0773
1.3107,-10.0002
1.1994,-10.0502
0.9988,-10.1284
0.7506,-10.2005
0.4916,-10.2329
0.2284,-10.2248
-0.0282,-10.1765
-0.2751,-10.0901
1.2963,-10.0071
1.1463,-10.0713
0.9206,-10.1523
0.6685,-10.2182
0.4085,-10.2438
0.1146,-10.2244
-0.1723,-10.1557
1.3075,-10.0017
1.1713,-10.0612
0.9241,-10.1502
0.6381,-10.2162
0.344,-10.2307
0.0518,-10.1937
-0.1991,-10.1199
1.3184,-9.9965
1.1994,-10.0501
0.9676,-10.1386
0.6843,-10.2123
0.4241,-10.2349
0.1615,-10.2169
-0.124,-10.1508
1.3304,-9.9906
1.2339,-10.0354
1.0259,-10.1199
0.7465,-10.1982
0.4535,-10.2263
0.1617,-10.2033
-0.1233,-10.1297
-0.3932,-10.0097
1.2781,-10.0156
1.1085,-10.0861
0.8392,-10.1784
0.4548,-10.2564
0.1935,-10.2576
-0.0642,-10.218
1.2889,-10.0105
1.1302,-10.0762
0.8647,-10.1604
0.5752,-10.2124
0.2805,-10.2134
0.0227,-10.1716
-0.2571,-10.0784
1.3118,-9.9997
1.1815,-10.0575
0.9401,-10.1483
0.656,-10.2214
0.3623,-10.2431
0.0694,-10.2132
-0.2147,-10.1341
1.3012,-10.0047
1.157,-10.0669
0.9035,-10.1566
0.6172,-10.2219
0.3563,-10.2366
0.0965,-10.2108
-0.1588,-10.1454
1.3226,-9.9944
1.2096,-10.0459
0.9842,-10.1337
0.7018,-10.2081
-0.1373,-10.1373
-0.3765,-10.0324
1.2661,-10.0209
1.0843,-10.0937
0.8098,-10.183
0.5237,-10.245
0.2292,-10.2567
-0.0623,-10.2171
1.2882,-10.0108
1.1287,-10.0766
0.8624,-10.1595
0.5725,-10.2099
0.2798,-10.2092
-0.1358,-10.1186
1.3012,-10.0047
0.9967,-10.12
0.548,-10.2236
0.0901,-10.2403
1.2635,-10.022
0.8962,-10.1385
0.4042,-10.189
-0.0482,-10.1296
1.3238,-9.9939
1.0771,-10.0939
0.6044,-10.2132
0.1153,-10.2295
1.3117,-9.9997
1.0283,-10.1073
0.5481,-10.1979
0.0905,-10.1787
-0.3423,-10.0347
1.1289,-10.0758
0.8927,-10.1432
0.2715,-10.2388
1.3126,-9.9993
1.1145,-10.0804
0.7126,-10.1737
0.2894,-10.1745
-0.0913,-10.0801
-0.4672,-9.8842
1.2789,-10.0152
0.9957,-10.1237
0.5848,-10.2422
0.1972,-10.3038
1.2589,-10.024
0.9804,-10.119
0.5586,-10.1806
0.1693,-10.1535
-0.2351,-10.0221
1.3344,-9.9884
1.1827,-10.0568
0.8185,-10.1895
0.4347,-10.2697
0.0096,-10.2524
1.2387,-10.0326
0.9395,-10.1289
0.5172,-10.1923
0.0925,-10.1693
-0.282,-10.0534
1.267,-10.0205
0.9983,-10.1188
0.5832,-10.2181
0.1589,-10.2477
1.3151,-9.9981
1.0977,-10.0864
0.6921,-10.1854
0.3024,-10.2
-0.1138,-10.1121
1.3298,-9.9909
1.0775,-10.0954
0.7039,-10.2028
0.2832,-10.252
-0.1058,-10.2017
1.2116,-10.0441
0.858,-10.1502
0.4331,-10.2069
0.0412,-10.187
1.3256,-9.993
1.1346,-10.0738
0.7736,-10.1782
0.3521,-10.2175
-0.0359,-10.1587
1.3319,-9.9898
1.1635,-10.0638
0.8171,-10.1777
0.3983,-10.2385
-0.0226,-10.1914
1.3206,-9.9954
1.1404,-10.0723
0.9105,-10.1474
0.6557,-10.2012
0.3614,-10.2129
0.1021,-10.1805
-0.1498,-10.1098
-0.3911,-10.003
1.2804,-10.0146
1.1131,-10.0845
0.8469,-10.1768
0.5915,-10.2402
0.3311,-10.2628
0.0707,-10.245
1.3283,-9.9917
1.2266,-10.0382
1.0117,-10.1199
0.7291,-10.1879
0.4686,-10.2057
0.2082,-10.183
-0.0455,-10.1209
-0.2895,-10.0209
1.3317,-9.9899
1.239,-10.0333
1.065,-10.1076
0.8242,-10.189
0.5671,-10.2333
0.3058,-10.2372
0.0452,-10.2005
-0.2055,-10.1257
1.3214,-9.995
1.2062,-10.0473
1.0096,-10.1249
0.762,-10.1979
0.5012,-10.2317
0.24,-10.2245
-0.0169,-10.1774
-0.2644,-10.0925
1.3107,-10.0002
1.179,-10.0585
0.9364,-10.1496
0.6522,-10.2225
0.3919,-10.2441
0.1314,-10.225
-0.1556,-10.1571
1.3018,-10.0044
1.1801,-10.0578
0.937,-10.1454
0.6843,-10.2066
0.4239,-10.2274
0.1634,-10.2079
-0.1237,-10.1398
1.3348,-9.9878
1.2726,-10.0181
1.1246,-10.0829
0.8628,-10.1693
0.574,-10.2121
0.2794,-10.2039
0.023,-10.1542
-0.2253,-10.066
1.3344,-9.9883
1.2678,-10.0204
1.1161,-10.0872
0.8849,-10.1674
0.5954,-10.2173
0.3007,-10.2161
0.0109,-10.1639
-0.236,-10.0773
1.3292,-9.9912
1.2299,-10.0372
1.0196,-10.1241
0.7735,-10.2
0.4817,-10.2386
0.1874,-10.2258
-0.0681,-10.172
-0.3129,-10.0801
1.291,-10.0096
1.1584,-10.0666
0.9377,-10.1474
0.6866,-10.2168
0.4271,-10.2462
0.1641,-10.235
-0.0926,-10.1848
1.278,-10.0156
1.0254,-10.1124
0.7727,-10.1808
0.4831,-10.2228
0.1884,-10.214
-0.0998,-10.1546
1.3341,-9.9886
1.2503,-10.0282
1.0558,-10.1092
0.7795,-10.1898
0.4889,-10.2212
0.226,-10.206
-0.0293,-10.151
-0.274,-10.0585
1.3157,-9.9978
1.1912,-10.0536
0.9556,-10.1452
0.6748,-10.222
0.3815,-10.2485
0.121,-10.2289
-0.1357,-10.1697
1.3161,-9.9976
1.1262,-10.0788
0.8925,-10.1573
0.6382,-10.2162
0.3442,-10.2341
0.0516,-10.2006
-0.2315,-10.1181
1.3133,-9.999
1.1851,-10.0558
0.9453,-10.1457
0.663,-10.217
0.3692,-10.2375
0.0763,-10.2066
-0.1761,-10.138
1.327,-9.9923
1.2389,-10.0333
1.0348,-10.117
0.7585,-10.1969
0.4657,-10.2277
0.1718,-10.2072
-0.1138,-10.136
-0.3847,-10.0184
1.2653,-10.0215
1.0845,-10.0947
0.8103,-10.1848
0.5225,-10.248
0.228,-10.2602
-0.0636,-10.221
1.2832,-10.0131
1.1182,-10.0803
0.8507,-10.1622
0.5606,-10.2111
0.2992,-10.2116
0.0087,-10.164
-0.2703,-10.068
1.3097,-10.0007
1.1067,-10.0861
0.8359,-10.1735
0.5476,-10.2328
0.255,-10.2408
-0.0362,-10.1976
1.3053,-10.0028
1.12,-10.0801
0.8513,-10.1636
0.5615,-10.2156
0.1361,-10.2004
-0.1493,-10.1281
1.3273,-9.9921
1.2237,-10.0399
1.0379,-10.1143
0.7923,-10.1885
0.5004,-10.2256
0.2393,-10.2153
-0.0169,-10.165
-0.265,-10.076
1.3189,-9.9963
1.2184,-10.0422
0.9995,-10.1302
0.2967,-10.2362
0.0062,-10.19
-0.2411,-10.1066
1.3102,-10.0004
1.1777,-10.059
0.9346,-10.1504
0.6503,-10.2232
0.3585,-10.2449
0.0965,-10.221
-0.1573,-10.1582
1.3175,-9.9969
1.1958,-10.0515
0.9618,-10.1401
0.6779,-10.2112
0.386,-10.2313
0.0931,-10.2003
-0.1908,-10.1204
1.3222,-9.9946
1.2085,-10.0463
0.9826,-10.1347
0.7333,-10.205
0.4405,-10.2366
0.0193,-10.1925
-0.3497,-10.0591
1.267,-10.0206
1.0858,-10.0929
0.811,-10.1804
0.5224,-10.2395
0.1299,-10.2389
-0.1563,-10.1796
1.2832,-10.0131
1.1432,-10.0717
0.9143,-10.148
0.66,-10.2039
0.3992,-10.2193
-0.3561,-10.027
1.2969,-10.0067
1.1701,-10.0612
0.9223,-10.1501
0.6374,-10.2215
0.3436,-10.2417
0.0837,-10.2165
-0.1698,-10.1522
1.3137,-9.9987
1.1875,-10.0549
0.9781,-10.1339
0.728,-10.2021
0.4683,-10.2305
0.2073,-10.2188
-0.0487,-10.1672
-0.2963,-10.0769
1.3024,-10.0042
1.1598,-10.0661
0.9397,-10.1472
0.6887,-10.2161
0.429,-10.2448
0.1661,-10.233
-0.0906,-10.1822
1.3226,-9.9944
1.2278,-10.0381
1.0145,-10.1221
0.7334,-10.1965
0.44,-10.2202
0.1796,-10.1982
-0.0749,-10.1376
-0.3187,-10.0415
1.3047,-10.0031
1.1852,-10.0564
0.9773,-10.1372
0.7285,-10.2104
0.4694,-10.2441
0.2082,-10.2376
-0.0809,-10.1822
1.3309,-9.9904
1.2359,-10.0344
1.029,-10.1174
0.7494,-10.1938
0.4561,-10.2202
0.1645,-10.1954
-0.1201,-10.1202
-0.3598,-10.0147
1.289,-10.0106
1.131,-10.0779
0.8682,-10.172
0.5825,-10.2429
0.2885,-10.2629
-0.0349,-10.2251
1.2987,-10.0059
1.1513,-10.0683
0.894,-10.153
0.6055,-10.2075
0.3129,-10.2103
0.0224,-10.1619
-0.2562,-10.0652
1.326,-9.9928
1.2195,-10.0417
1.0014,-10.1299
0.7213,-10.2109
0.4285,-10.2412
0.1678,-10.2247
-0.12,-10.1598
1.3336,-9.9889
1.2627,-10.0227
1.1063,-10.0898
0.8391,-10.1752
0.5143,-10.2163
0.2203,-10.1986
-0.0342,-10.1403
-0.3075,-10.0294
1.3152,-9.998
1.1913,-10.0538
0.956,-10.1465
0.674,-10.2265
0.3809,-10.2555
0.0873,-10.2329
1.3197,-9.9958
1.1812,-10.0568
0.9375,-10.14
0.6521,-10.1972
0.3576,-10.2032
0.0666,-10.158
-0.2132,-10.0646
1.3343,-9.9884
1.2522,-10.0274
1.06,-10.1096
0.7876,-10.1954
0.4958,-10.2332
0.2347,-10.2234
-0.0235,-10.173
-0.2698,-10.0848
1.3138,-9.9987
1.1864,-10.0556
0.9479,-10.1469
0.6645,-10.2222
0.373,-10.2462
0.0797,-10.2189
-0.2051,-10.1425
1.2923,-10.0089
1.1377,-10.0742
0.8757,-10.1626
0.6211,-10.2189
0.3602,-10.2348
0.1002,-10.2105
-0.1855,-10.1369
1.3152,-9.998
1.1899,-10.0539
0.923,-10.153
0.6045,-10.2265
0.3103,-10.238
0.0186,-10.1978
-0.2606,-10.1093
1.2937,-10.0083
1.1407,-10.0733
0.8804,-10.1636
0.5939,-10.2313
0.2997,-10.2479
0.0092,-10.2138
1.3298,-9.9909
1.175,-10.0595
0.9288,-10.1454
0.6418,-10.2057
0.1522,-10.1915
-0.1617,-10.1044
1.3338,-9.9888
1.2485,-10.029
1.0527,-10.1113
0.7769,-10.1949
0.4847,-10.2293
0.1925,-10.2125
-0.1864,-10.1116
1.3253,-9.9932
1.235,-10.0349
1.0278,-10.1193
0.6853,-10.2111
0.3915,-10.2302
0.0989,-10.1975
-0.1846,-10.1158
1.3267,-9.9925
1.1839,-10.0565
0.9436,-10.1466
0.6612,-10.2179
0.3675,-10.2383
0.0746,-10.2072
-0.2092,-10.127
1.3189,-9.9963
1.135,-10.0755
0.8723,-10.1651
0.5852,-10.2291
0.3241,-10.2428
-0.0317,-10.1959
1.3348,-9.9879
1.2726,-10.018
1.1241,-10.0818
0.8935,-10.1578
0.5052,-10.2073
0.1154,-10.1646
-0.1948,-10.0598
-0.453,-9.9168
1.2937,-10.0083
1.1411,-10.0744
0.9139,-10.1584
0.5653,-10.2518
0.3028,-10.2714
0.0427,-10.2499
1.3096,-10.0007
1.0802,-10.0931
0.6716,-10.1935
0.1493,-10.1991
-0.198,-10.1084
1.3092,-10.0009
1.0774,-10.0952
0.7367,-10.194
0.3811,-10.2437
-0.0752,-10.1958
1.2677,-10.0202
1.0302,-10.1079
0.6812,-10.1903
0.2897,-10.2141
-0.1604,-10.126
1.3226,-9.9944
1.1911,-10.0531
0.8906,-10.1614
0.5728,-10.2301
0.1164,-10.219
-0.2623,-10.1103
1.2575,-10.0248
0.8842,-10.1486
0.5934,-10.2041
0.2994,-10.2265
0.0062,-10.1977
1.3107,-10.0002
1.1799,-10.0573
0.936,-10.1422
0.5825,-10.2081
0.2881,-10.2039
-0.001,-10.1482
-0.277,-10.0442
1.3053,-10.0028
1.1663,-10.0635
0.9178,-10.1557
0.5359,-10.2413
0.2415,-10.245
-0.0487,-10.1966
1.3152,-9.998
1.1898,-10.0535
0.9535,-10.1393
0.5704,-10.2154
0.2759,-10.2123
-0.0132,-10.1573
1.3338,-9.9888
1.2485,-10.0289
1.0521,-10.1098
0.7751,-10.1889
0.3841,-10.2168
0.0596,-10.1699
-0.22,-10.0764
1.3307,-9.9905
1.1778,-10.0591
0.9347,-10.1507
0.6525,-10.2237
0.2273,-10.2396
-0.0625,-10.1879
1.3336,-9.9889
1.1738,-10.0601
0.9279,-10.1487
0.5774,-10.2206
0.2829,-10.2219
-0.007,-10.1715
-0.2848,-10.0724
1.3024,-10.0042
1.0591,-10.1024
0.7801,-10.1869
0.4906,-10.2413
0.0981,-10.2342
1.3346,-9.9882
1.2547,-10.0259
1.063,-10.103
0.6555,-10.1942
0.3611,-10.1954
0.0711,-10.1447
-0.2957,-10.0031
1.3333,-9.9891
1.2119,-10.0449
0.927,-10.1581
0.6445,-10.2381
0.3533,-10.267
0.0598,-10.2447
1.3226,-9.9945
1.0964,-10.0876
0.8216,-10.166
0.5303,-10.2073
0.2358,-10.1971
-0.1453,-10.1048
1.3346,-9.9882
1.2549,-10.0261
1.1188,-10.0849
0.8554,-10.1702
0.466,-10.2137
0.1419,-10.1803
-0.1711,-10.0839
-0.4335,-9.9486
1.2804,-10.0146
1.1132,-10.0846
0.7513,-10.2103
0.4647,-10.2801
0.1039,-10.296
1.3005,-10.005
1.1549,-10.0662
0.8983,-10.1463
0.6417,-10.19
0.3472,-10.1902
0.0893,-10.1477
-0.1597,-10.0675
-0.4794,-9.9014
1.2371,-10.0342
1.0316,-10.1128
0.7814,-10.191
0.4955,-10.2566
0.103,-10.2668
1.2802,-10.0144
1.0559,-10.0993
0.7095,-10.1799
0.4157,-10.2026
0.1225,-10.1734
-0.162,-10.0955
-0.401,-9.9887
1.2686,-10.02
1.0894,-10.0929
0.8484,-10.1737
0.4641,-10.2545
0.1381,-10.2526
1.3252,-9.9932
1.1991,-10.0495
0.9653,-10.132
0.6791,-10.1928
0.3847,-10.2022
0.0931,-10.1606
-0.1879,-10.0707
-0.4225,-9.9542
1.2924,-10.009
1.1613,-10.0661
0.9107,-10.1601
0.6599,-10.2311
0.3986,-10.2621
0.1063,-10.2483
1.3342,-9.9885
1.2511,-10.0276
0.9684,-10.1355
0.6832,-10.2005
0.4205,-10.2152
0.1606,-10.1892
-0.1248,-10.114
-0.3932,-9.9953
1.284,-10.0129
1.1221,-10.0811
0.7294,-10.2145
0.3771,-10.285
0.1139,-10.288
1.309,-10.001
1.1746,-10.0592
0.9291,-10.1405
0.6406,-10.193
0.3774,-10.1961
-0.0066,-10.1258
-0.2811,-10.0173
1.332,-9.9898
1.1638,-10.0647
0.9143,-10.1578
0.6301,-10.232
0.2383,-10.2507
-0.02,-10.2124
1.3286,-9.9915
1.2287,-10.0375
0.9244,-10.1515
0.6382,-10.2164
0.344,-10.2298
-0.0432,-10.1676
-0.2891,-10.0784
1.3059,-10.0025
1.0946,-10.091
0.8252,-10.1845
0.5382,-10.2505
0.2439,-10.2652
1.3348,-9.9878
1.2733,-10.0176
1.0988,-10.0892
0.8273,-10.163
0.5678,-10.1894
0.3068,-10.1753
-0.0741,-10.0803
-0.3417,-9.9556
1.3341,-9.9886
1.158,-10.0696
0.9099,-10.1739
0.6293,-10.2616
0.3371,-10.2979
1.3346,-9.9882
1.2546,-10.026
1.062,-10.1012
0.7834,-10.1691
0.4896,-10.1876
0.1967,-10.1549
-0.1749,-10.0353
-0.4338,-9.893
1.3267,-9.9924
1.1627,-10.066
0.9147,-10.1645
0.6331,-10.2488
0.1775,-10.2783
1.3309,-9.9904
1.2357,-10.034
1.029,-10.1122
0.6476,-10.1898
0.3532,-10.1878
0.0636,-10.1342
-0.3294,-9.974
1.3338,-9.9888
1.2485,-10.0291
1.0537,-10.1136
0.8123,-10.1962
0.5552,-10.2411
0.163,-10.2324
-0.124,-10.1666
1.3234,-9.9941
1.1026,-10.0892
0.8633,-10.1735
0.6096,-10.2355
0.153,-10.2471
-0.1357,-10.1893
1.2765,-10.0162
1.1303,-10.0765
0.769,-10.1863
0.4781,-10.2346
0.1835,-10.2315
-0.1038,-10.1777
1.321,-9.9952
1.2061,-10.0472
0.8528,-10.1735
0.5649,-10.236
0.2706,-10.2469
-0.1159,-10.1814
1.308,-10.0015
1.1725,-10.0605
0.8316,-10.1758
0.5749,-10.2215
0.2803,-10.2245
-0.0103,-10.1765
1.3347,-9.9881
1.2558,-10.0256
1.0657,-10.1046
0.7922,-10.1837
0.4996,-10.2147
0.2057,-10.1941
-0.1719,-10.0883
-0.4347,-9.9543
1.2766,-10.0163
0.992,-10.127
0.7103,-10.2187
0.4226,-10.283
0.1617,-10.2969
1.2715,-10.0185
1.0942,-10.0875
0.8183,-10.16
0.4275,-10.1903
0.1351,-10.153
-0.147,-10.0673
-0.4956,-9.8847
1.238,-10.0338
1.0316,-10.1127
0.6877,-10.2184
0.4301,-10.2746
0.1379,-10.2889
1.2675,-10.0202
1.0862,-10.0904
0.8109,-10.1627
0.5184,-10.1946
0.1584,-10.1637
-0.1248,-10.0829
-0.3912,-9.9559
1.3042,-10.0033
1.1652,-10.0645
0.9171,-10.1597
0.5371,-10.2537
0.2427,-10.2637
-0.0484,-10.2218
1.2725,-10.018
1.1228,-10.0786
0.8548,-10.1617
0.5668,-10.2115
0.1414,-10.1938
-0.1435,-10.1199
-0.3848,-10.0139
1.2195,-10.0417
0.9991,-10.1223
0.7145,-10.2024
0.3259,-10.2568
0.0319,-10.2374
1.3091,-10.001
1.13,-10.0758
0.8635,-10.1554
0.5729,-10.2006
0.1479,-10.1756
-0.1043,-10.108
-0.3736,-9.9875
1.295,-10.0077
1.0663,-10.1013
0.7891,-10.1896
0.5009,-10.2514
0.2084,-10.2622
-0.083,-10.2216
1.266,-10.0209
0.996,-10.1184
0.7084,-10.1834
0.4151,-10.2094
0.0251,-10.1643
-0.2538,-10.0748
1.3123,-9.9994
1.06,-10.1047
0.8162,-10.1888
0.562,-10.2489
0.268,-10.2682
1.3312,-9.9902
1.181,-10.0565
0.9366,-10.1369
0.6481,-10.1879
0.3536,-10.187
-0.0006,-10.1164
-0.2743,-10.0061
1.3348,-9.9879
1.2131,-10.0447
0.9323,-10.1608
0.651,-10.245
0.3584,-10.2783
0.0976,-10.2645
1.3023,-10.0042
1.0581,-10.1001
0.7769,-10.1727
0.4845,-10.2056
0.1903,-10.1869
-0.0959,-10.1179
1.3348,-9.9878
1.213,-10.0445
0.9608,-10.1424
0.6444,-10.2209
0.3503,-10.2373
0.058,-10.2019
-0.3455,-10.0651
1.2653,-10.0213
1.0841,-10.0932
0.7436,-10.1979
0.4539,-10.2523
0.1593,-10.2554
1.3339,-9.9887
1.2158,-10.0427
0.9929,-10.1242
0.7082,-10.187
0.4141,-10.1982
0.1221,-10.158
-0.1594,-10.0697
1.3277,-9.992
1.1876,-10.0551
0.9496,-10.1458
0.633,-10.2249
0.339,-10.2414
0.0467,-10.2063
-0.3266,-10.0837
1.2669,-10.0206
1.0857,-10.0928
0.8127,-10.1788
0.4239,-10.2438
0.0652,-10.2228
1.3317,-9.99
1.2388,-10.0329
1.0334,-10.1132
0.7549,-10.1842
0.3612,-10.201
0.0704,-10.1536
-0.2085,-10.0577
1.3317,-9.9899
1.2389,-10.0333
1.0356,-10.1186
0.6288,-10.2252
0.3681,-10.2378
0.0759,-10.2026
-0.2069,-10.1185
1.2897,-10.0102
1.052,-10.1045
0.7395,-10.1972
0.4491,-10.2469
0.1212,-10.2415
1.3344,-9.9884
1.2529,-10.0268
0.9684,-10.1348
0.716,-10.1941
0.4221,-10.2129
0.1292,-10.1804
-0.1527,-10.1003
-0.4203,-9.9754
1.2636,-10.0223
1.0796,-10.0964
0.8047,-10.1869
0.5171,-10.2511
0.2227,-10.2642
-0.0671,-10.2263
1.2733,-10.0176
1.0979,-10.0872
0.6937,-10.1958
0.4029,-10.2298
0.1089,-10.2123
-0.1783,-10.1453
1.2494,-10.0284
1.0235,-10.112
0.7394,-10.1869
0.4474,-10.226
0.153,-10.2138
-0.1345,-10.1506
1.3036,-10.0036
1.1623,-10.0647
0.9126,-10.1527
0.6262,-10.218
0.3319,-10.2315
-0.0554,-10.1698
-0.3317,-10.0667
1.2289,-10.0373
1.0149,-10.1158
0.6341,-10.2179
0.2775,-10.2614
-0.0161,-10.2394
1.2824,-10.0135
1.0336,-10.1075
0.7496,-10.1777
0.3899,-10.2075
0.0971,-10.1745
-0.2155,-10.0812
1.3206,-9.9954
1.1839,-10.0563
0.9436,-10.1466
0.6615,-10.2189
0.3678,-10.2404
0.0095,-10.1965
-0.2713,-10.1063
1.2883,-10.0108
1.0487,-10.1054
0.7696,-10.1854
0.4791,-10.2341
0.085,-10.2191
